PRODUÇÃO,RETRANCA,TIPO,ARTISTA,ANO,MÊS,DIA,SEMANA,HORA,MINUTOS,SEGUNDOS
BDDF,AUTO ESCOLAS,DESTAQUE,x,2022,Jan,18,Tue,20,31,13
BDDF,AUTO ESCOLAS,DESTAQUE,x,2022,Jan,18,Tue,20,35,13
BDDF,GE,x,PHB,2022,Jan,18,Tue,21,0,27
BDDF,GE,x,PHB,2022,Jan,18,Tue,20,3,2
BDDF,ICDF,ARTE,x,2022,Jan,18,Tue,18,52,4
BDDF,ONDE,ARTE,x,2022,Jan,18,Tue,22,22,8
BDDF,PRECO NO BOLSO,ARTE,x,2022,Jan,18,Tue,5,17,6
BDDF,ROUBO EM ONIBUS,x,x,2022,Jan,18,Tue,22,57,20
BDDF,SELO COVID 03,x,x,2022,Jan,18,Tue,5,8,51
DF1,COVID SEGUNDA,ARTE,KMB,2022,Jan,18,Tue,10,49,32
DF1,FECHA CAMARA,DESTAQUE,KMB,2022,Jan,18,Tue,8,52,18
DF1,FECHA CAMARA,x,x,2022,Jan,18,Tue,8,57,46
DF1,TESTE FARMACIA,ARTE,KMB,2022,Jan,18,Tue,11,53,49
DF1,VACINACAO INFANTIL,ARTE,KMB,2022,Jan,18,Tue,10,13,2
DF1,VACINACAO INFANTIL,MAPA,x,2022,Jan,18,Tue,10,17,26
DF2,AULAS,x,x,2022,Jan,18,Tue,17,51,22
DF2,AULAS,x,x,2022,Jan,18,Tue,18,15,34
DF2,AULAS,x,x,2022,Jan,18,Tue,18,38,4
DF2,AULAS,x,x,2022,Jan,18,Tue,17,28,49
DF2,ICDF,ARTE,x,2022,Jan,18,Tue,16,50,58
DF2,ISENCAO,ARTE,x,2022,Jan,18,Tue,18,34,14
DF2,MAPA,MAPA,PHB,2022,Jan,18,Tue,17,20,14
DF2,TWITTER IBANEIS,x,x,2022,Jan,18,Tue,18,21,25
GE,COPA BRASIL,ARTE,x,2022,Jan,18,Tue,10,37,21
GNEWS,AUXILIO GAS,x,x,2022,Jan,18,Tue,20,31,32
H1,ARTE,ARTE,x,2022,Jan,18,Tue,22,50,21
J10,JOGO,TELA,x,2022,Jan,18,Tue,20,56,34
JG,ARTE,ARTE,x,2022,Jan,18,Tue,22,23,26
JG,ARTE,ARTE,x,2022,Jan,18,Tue,22,46,21
JG,NOTA ANAC,DESTAQUE,x,2022,Jan,18,Tue,20,7,22
GE,AUXILIO GAS PASSAGEM,x,x,2022,Jan,18,Tue,20,22,15
JN,AUXILIO GAS,x,x,2022,Jan,18,Tue,19,20,23
