PRODUÇÃO,RETRANCA,TIPO,ARTISTA,ANO,MÊS,DIA,SEMANA,HORA,MINUTOS,SEGUNDOS
DF1,CINE ITAPUA,DESTAQUE,KMB,2022,Jan,15,Sat,11,30,7
DF1,TELAO LEITOS,ARTE,x,2022,Jan,15,Sat,11,49,49
DF1,VACINACAO ADULTOS,ARTE,KMB,2022,Jan,15,Sat,9,1,5
DF2,MEDIA CASOS,ARTE,x,2022,Jan,15,Sat,17,32,16
DF2,MEDICOS NOVO HOSPITAL,DESTAQUE,KMB,2022,Jan,15,Sat,16,2,21
DF2,MEDICOS NOVO HOSPITAL,DESTAQUE,KMB,2022,Jan,15,Sat,16,22,47
GE,TESTAGEM DE COVID,x,x,2022,Jan,15,Sat,18,34,18
x,FOTOS 05 TELAS,FOTO,x,2022,Jan,15,Sat,17,0,25
x,FOTOS 06 TELAS BOSSA NOVA,FOTO,x,2022,Jan,15,Sat,17,1,44
x,PIGCASSO,x,x,2022,Jan,15,Sat,16,55,39
x,PIGCASSO,x,x,2022,Jan,15,Sat,16,53,51
GE,PONTO COM,x,x,2022,Jan,15,Sat,11,57,34
GNEWS,CERIMONIA PUBLICA,FOTO,KMB,2022,Jan,15,Sat,13,22,47
GNEWS,CERIMONIA PUBLICA,FOTO,KMB,2022,Jan,15,Sat,18,20,14
GNEWS,CORONAVIRUS BRASIL,DESTAQUE,KMB,2022,Jan,15,Sat,12,56,32
GNEWS,NOVOS LEITOS,ARTE,x,2022,Jan,15,Sat,11,27,37
GNEWS,REAJUSTE COMBUSTIVEIS,ARTE,KMB,2022,Jan,15,Sat,16,13,16
JH,CERIMONIA PUBLICA,FOTO,KMB,2022,Jan,15,Sat,12,12,29
JH,CERIMONIA PUBLICA,FOTO,KMB,2022,Jan,15,Sat,12,44,21
JN,CERIMONIA PUBLICA,FOTO,KMB,2022,Jan,15,Sat,16,27,46
JN,CERIMONIA PUBLICA,FOTO,KMB,2022,Jan,15,Sat,18,22,4
JN,DIARIO OFICIAL,DESTAQUE,KMB,2022,Jan,15,Sat,19,15,25
