PRODUÇÃO,RETRANCA,TIPO,ARTISTA,ANO,MÊS,DIA,SEMANA,HORA,MINUTOS,SEGUNDOS
BDBR,TESTES POSITIVOS,ARTE,x,2022,Jan,19,Wed,23,43,8
BDDF,ESCOLAS,x,x,2022,Jan,19,Wed,23,15,23
BDDF,CASOS COVID,TELA,GVB,2022,Jan,19,Wed,22,17,18
BDDF,ESCASSEZ HIDRICA,TELA,GVB,2022,Jan,19,Wed,19,40,37
BDDF,EXPLICA HIDRELETRICAS,ARTE,x,2022,Jan,19,Wed,12,21,21
BDDF,IMOVEIS,ARTE,x,2022,Jan,19,Wed,23,17,24
BDDF,IMOVEIS,ARTE,x,2022,Jan,19,Wed,23,36,41
BDDF,IMOVEIS,ARTE,x,2022,Jan,19,Wed,23,46,7
BDDF,LEITOS,DESTAQUE,KMB,2022,Jan,19,Wed,7,40,27
BDDF,NUMEROS,x,x,2022,Jan,19,Wed,22,21,7
BDDF,OBRAS,x,x,2022,Jan,19,Wed,22,42,38
BDDF,OBRAS,x,x,2022,Jan,19,Wed,22,48,5
BDDF,REGRAS EM VIGOR,ARTE,x,2022,Jan,19,Wed,20,50,37
BDDF,SELO VACINAÇÃO 02,x,x,2022,Jan,19,Wed,5,21,48
BDDF,UNIFORMES,ARTE,x,2022,Jan,19,Wed,8,6,59
DF1,ESCORPIÕES,ARTE,x,2022,Jan,19,Wed,11,28,23
DF1,ESCORPIÕES,ARTE,x,2022,Jan,19,Wed,11,17,48
DF1,NUVEM,ARTE,KMB,2022,Jan,19,Wed,9,1,28
DF1,NUVEM,ARTE,KMB,2022,Jan,19,Wed,9,20,28
DF1,PERGUNTE AO DOUTOR,ARTE,x,2022,Jan,19,Wed,8,12,10
DF1,RESSONANCIA 2,DESTAQUE,x,2022,Jan,19,Wed,8,15,21
DF1,RESSONANCIA 2,DESTAQUE,x,2022,Jan,19,Wed,8,16,36
DF1,RESSONANCIA 2,DESTAQUE,x,2022,Jan,19,Wed,9,51,46
DF1,RESSONANCIA 2,DESTAQUE,x,2022,Jan,19,Wed,8,32,12
DF1,ROUBOS ONIBUS,ARTE,x,2022,Jan,19,Wed,10,53,54
DF1,SEM PAGAMENTO,ARTE,x,2022,Jan,19,Wed,10,54,46
DF1,SEM PAGAMENTO,DESTAQUE,x,2022,Jan,19,Wed,11,34,48
DF1,SEM PAGAMENTO,DESTAQUE,x,2022,Jan,19,Wed,12,1,52
DF1,SEM PAGAMENTO,DESTAQUE,x,2022,Jan,19,Wed,11,35,28
DF1,SEM PAGAMENTO,DESTAQUE,x,2022,Jan,19,Wed,11,34,0
DF1,UNIFORMES,ARTE,x,2022,Jan,19,Wed,8,7,56
DF1,UNIFORMES,ARTE,x,2022,Jan,19,Wed,10,31,28
DF1,VACINACAO INFANTIL,ARTE,x,2022,Jan,19,Wed,10,36,55
DF1,VACINAÇÃO INFANTIL,ARTE,x,2022,Jan,19,Wed,10,5,8
DF2,BECOS DO GAMA,DESTAQUE,KLB,2022,Jan,19,Wed,15,22,10
DF2,BECOS DO GAMA,DESTAQUE,KLB,2022,Jan,19,Wed,15,24,45
DF2,BECOS DO GAMA,DESTAQUE,KLB,2022,Jan,19,Wed,18,58,46
DF2,BECOS DO GAMA,DESTAQUE,KLB,2022,Jan,19,Wed,15,26,38
DF2,BECOS DO GAMA,DESTAQUE,KLB,2022,Jan,19,Wed,19,0,9
DF2,BECOS DO GAMA,DESTAQUE,KLB,2022,Jan,19,Wed,15,28,25
DF2,BUS AEROPORTO,ARTE,KLB,2022,Jan,19,Wed,16,55,20
DF2,BUS AEROPORTO,ARTE,KLB,2022,Jan,19,Wed,16,45,32
DF2,LEITOS COVID,DESTAQUE,x,2022,Jan,19,Wed,17,29,22
DF2,LEITOS COVID,DESTAQUE,x,2022,Jan,19,Wed,17,32,55
DF2,LEITOS COVID,DESTAQUE,x,2022,Jan,19,Wed,17,36,0
DF2,MP VACINA,DESTAQUE,x,2022,Jan,19,Wed,17,46,1
DF2,MP VACINA,DESTAQUE,x,2022,Jan,19,Wed,17,22,43
DF2,PLACAS IRREGULARES,DESTAQUE,GVB,2022,Jan,19,Wed,17,51,53
DF2,TRANSPORTE ESCOLAR,DESTAQUE,x,2022,Jan,19,Wed,16,30,4
DF2,TRANSPORTE ESCOLAR,DESTAQUE,x,2022,Jan,19,Wed,16,40,11
DF2,TRANSPORTE ESCOLAR,DESTAQUE,x,2022,Jan,19,Wed,16,35,37
GE,COPA SP JUNIOR,ARTE,x,2022,Jan,19,Wed,10,36,54
GE,TELA VERTICAL,DESTAQUE,KMB,2022,Jan,19,Wed,10,32,18
GNEWS,AGU FUNDO ELEITORAL,DESTAQUE,x,2022,Jan,19,Wed,17,48,40
GNEWS,AGU FUNDO ELEITORAL,DESTAQUE,x,2022,Jan,19,Wed,16,39,37
GNEWS,AGU FUNDO ELEITORAL,PASSEIO,x,2022,Jan,19,Wed,18,25,45
GNEWS,AGU FUNDO ELEITORAL,PASSEIO,x,2022,Jan,19,Wed,18,8,2
GNEWS,ECA,DESTAQUE,x,2022,Jan,19,Wed,21,9,49
GNEWS,ECA,DESTAQUE,x,2022,Jan,19,Wed,21,22,58
H1,FUNDO ELEITORAL,x,x,2022,Jan,19,Wed,22,40,32
JG,FUNDO ELEITORAL,x,x,2022,Jan,19,Wed,22,12,20
JH,AUTOTESTE,DESTAQUE,x,2022,Jan,19,Wed,12,27,37
JN,FUNDAO E ORCAMENTO,DESTAQUE,x,2022,Jan,19,Wed,18,57,40
JN,FUNDAO E ORCAMENTO,DESTAQUE,x,2022,Jan,19,Wed,18,57,14
JN,FUNDAO E ORCAMENTO,DESTAQUE,x,2022,Jan,19,Wed,18,43,6
JN,FUNDAO E ORCAMENTO,x,x,2022,Jan,19,Wed,19,44,8
x,NOVA 1901,x,x,2022,Jan,19,Wed,11,13,49
